conversation_id,customer_id,tweet_id,timestamp,customer_text,cleaned_text,next_agent_response,message_position,cluster
customer_702047,702047,2449473,2017-11-15 02:52:57+00:00,"Listen up @115858 @AppleSupport...  I’m tired of my I’s turning into A’s with a question mark... lets get I️t fixed, ok?  Ok","Listen up ... I’m tired of my I’s turning into A’s with a question mark... lets get I️t fixed, ok? Ok","@702047 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwTn4fE",0,2
customer_388500,388500,1140618,2017-10-15 15:14:20+00:00,Question iPhone users: anyone else having this issue where an app gets stuck in data transfer? Constantly rebooting my phone @AppleSupport https://t.co/m9pN9lQmyB,Question iPhone users: anyone else having this issue where an app gets stuck in data transfer? Constantly rebooting my phone,@388500 We're happy to look into this. Let us know in DM if this occurs with a specific app only and the iOS version installed. https://t.co/GDrqU22YpT,0,14
customer_537037,537037,1787670,2017-10-11 16:59:50+00:00,"@115858 this new iPhone update is utter crap. Constant screen freezing, &amp; app crashes!","this new iPhone update is utter crap. Constant screen freezing, &amp; app crashes!",@537037 Let's help take a closer look. DM the exact version of iOS and model of device you're using and we can go from there. https://t.co/GDrqU22YpT,0,14
customer_237875,237875,512530,2017-12-01 22:48:20+00:00,"Hey @115858..the new iPhone os sucks! I guess the joke’s on me cuz I’m NOT ponying up for the new phone. Maybe when I do need the upgrade, it’ll be android!","Hey ..the new iPhone os sucks! I guess the joke’s on me cuz I’m NOT ponying up for the new phone. Maybe when I do need the upgrade, it’ll be android!",@237875 We’re here to help you with any issues you may be experiencing with your iPhone. Click the DM link and let us know what’s happening and we’ll get started there. https://t.co/GDrqU22YpT,0,8
customer_686009,686009,2378865,2017-11-14 03:56:46+00:00,Yoooooooo @AppleSupport why can’t eye type eye???,Yoooooooo why can’t eye type eye???,"@686009 iOS 11.1.1 was recently released and it includes a fix for auto-correct issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6 Send us a DM if the issue persists after the update https://t.co/GDrqU22YpT",0,2
customer_603926,603926,2042336,2017-10-18 22:43:33+00:00,@AppleSupport iOS 11.0.3 shortens my battery life by 75%. When will you release fix?,iOS 11.0.3 shortens my battery life by 75%. When will you release fix?,@603926 Thanks for reaching out. We'd like some details to assist. Send us a DM and we'll continue there. https://t.co/GDrqU22YpT,0,9
customer_489331,489331,2062504,2017-10-06 08:45:15+00:00,@AppleSupport you have misspelled a word in your page. https://t.co/hyI1LQMDB0 https://t.co/G1QagdgsOl,you have misspelled a word in your page.,@489331 We'd like to take a closer look into this with you. Please let us know in DM what's been misspelled and we'll go from there. https://t.co/GDrqU22YpT,0,7
customer_537847,537847,1790512,2017-10-12 20:44:38+00:00,"@AppleSupport  New macbook, why does it bother me? https://t.co/okh8J4mFCt","New macbook, why does it bother me?",@537847 We want you to enjoy your new MacBook. Send us a DM with the details about this screen. We'll work together there. https://t.co/GDrqU22YpT,0,11
customer_393075,393075,1160690,2017-10-24 16:17:24+00:00,@AppleSupport my @115948 app seems to have died. Tried hard reset. Reinstalling the app and logging out and back in no joy. 🤔,my app seems to have died. Tried hard reset. Reinstalling the app and logging out and back in no joy. 🤔,@393075 We'd be happy to assist today. Send us a DM to get started. https://t.co/GDrqU22YpT,0,1
customer_135031,135031,308588,2017-10-07 07:04:43+00:00,@AppleSupport No. I wanted to move the positioning on the music function on the control panel. It’s too high up.,No. I wanted to move the positioning on the music function on the control panel. It’s too high up.,@135031 Thanks for clarifying. We welcome you to submit feedback to us here: https://t.co/eTPVYVFyd8,2,1
customer_532752,532752,1772565,2017-11-08 01:49:08+00:00,@AppleSupport is there anyway to recover deleted calanders?,is there anyway to recover deleted calanders?,@532752 We'd be glad to look into this with you! Were the calendars synced with iCloud? This may help: https://t.co/iQFDkNylBP,0,19
customer_513263,513263,1690635,2017-11-06 18:13:48+00:00,@AppleSupport why does my apple music not work on WiFi? It works on 4G but not on my Home WiFi. 😥,why does my apple music not work on WiFi? It works on 4G but not on my Home WiFi. 😥,@513263 We're here for you. Which Apple device and software version are you using? What happens when you try to play Apple Music on Wi-Fi?,0,1
customer_388832,388832,1142110,2017-10-24 15:30:43+00:00,@AppleSupport could you fix the glitch between my contacts and Instagram erasing them!!! @126 @115858 #contactsdeleted,could you fix the glitch between my contacts and Instagram erasing them!!! #contactsdeleted,@388832 We'd be happy to help out. Please DM us details and we'll be happy to continue support. https://t.co/GDrqU22YpT,0,7
customer_691029,691029,2401838,2017-10-20 06:43:14+00:00,@AppleSupport warum funktioniert eigentlich nach jedem iOS Update BT Audio im BMW nicht mehr? Jetzt mit iOS 11 ist es extrem. Steuerung nur noch über iPhone möglich. Danke für eine Info!,warum funktioniert eigentlich nach jedem iOS Update BT Audio im BMW nicht mehr? Jetzt mit iOS 11 ist es extrem. Steuerung nur noch über iPhone möglich. Danke für eine Info!,@691029 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,0,6
customer_541639,541639,1802615,2017-10-13 08:07:01+00:00,#iOS11 has made the phone depressingly slow!! @115858 3 updates in such a less time! And still the phone has issues!,#iOS11 has made the phone depressingly slow!! 3 updates in such a less time! And still the phone has issues!,@541639 We're here to help! Please send us a DM with which iPhone model we're working on. From there we can investigate things further. https://t.co/GDrqU22YpT,0,8
customer_418915,418915,1277182,2017-10-26 15:25:41+00:00,@115858 y’all so weak. My iPhone never bugged this much till the 8 and update came out. IM TOO BROKE FOR A NEW PHONE LEE MEE ALONE,y’all so weak. My iPhone never bugged this much till the 8 and update came out. IM TOO BROKE FOR A NEW PHONE LEE MEE ALONE,@418915 We want to help. Tell us more about what's happening to your iPhone in DM. https://t.co/GDrqU22YpT,0,15
customer_808555,808555,2921500,2017-11-29 01:29:49+00:00,MY PHONE JUST DELETED ALL MY MESSAGES AND ALL MY PICTURES. WTF @115858 ARE YOU SERIOUS.,MY PHONE JUST DELETED ALL MY MESSAGES AND ALL MY PICTURES. WTF ARE YOU SERIOUS.,"@808555 We'd like to look into this. To begin, which software version are you using? Can you DM us to continue? https://t.co/GDrqU22YpT",0,15
customer_723562,723562,2545656,2017-11-16 04:49:46+00:00,Seriously this whole I️ thing is annoying @115858 get it together!,Seriously this whole I️ thing is annoying get it together!,"@723562 We certainly want to help to get this resolved. To confirm, have you updated to iOS 11.1.1 yet? If not, go ahead and update and let us know if it persists. If it does, let us know if it is when you type or another person. We look forward to hearing from you soon.",0,2
customer_542120,542120,2121729,2017-11-08 09:32:03+00:00,Why tf is I️ still a problem @AppleSupport,Why tf is I️ still a problem,@542120 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0,2
customer_176780,176780,255571,2017-10-05 18:01:00+00:00,I don’t like how I can’t preview a text by swiping down my screen anymore. How do I change this @AppleSupport,I don’t like how I can’t preview a text by swiping down my screen anymore. How do I change this,@176780 You should still be able to see your Notifications by swiping down. Take a look here: https://t.co/2txgOuNQEc,0,10
customer_729926,729926,2573960,2017-11-16 19:11:25+00:00,@AppleSupport why can’t I access any of my photos on my phone - telling me I can’t download them from iCloud Photo Library??,why can’t I access any of my photos on my phone - telling me I can’t download them from iCloud Photo Library??,@729926 That's not okay. Your photos are important to us and our Photos team wants to help. Reach out here. https://t.co/IBIY3vMgPj,0,5
customer_477461,477461,1540610,2017-11-03 22:04:03+00:00,I’m tired of thirst fucking “I️” corrections @115858 FIX IT!,I’m tired of thirst fucking “I️” corrections FIX IT!,@477461 We want to help.  Send us a DM letting us know if you are updated to iOS 11.1. https://t.co/GDrqU22YpT,0,2
customer_593750,593750,2007939,2017-11-04 06:00:00+00:00,@AppleSupport Then my phone started glitching.,Then my phone started glitching.,@593750 We'd like to look into this further with you. DM us and let us know what's going on with your iPhone and we'll go from there. https://t.co/GDrqU2kzhr,0,15
customer_411563,411563,1242862,2017-10-25 23:01:14+00:00,@AppleSupport Through the wall,Through the wall,@411563 Have you tried any other USB cables and/or charging bricks?,2,19
customer_656900,656900,2255318,2017-11-10 22:13:15+00:00,@656901 @AppleSupport My camera doesn’t work at all now. Even the app is gone,My camera doesn’t work at all now. Even the app is gone,@656900 We'd be happy to help. Which iPhone do you own? Which iOS version shows in Settings &gt; General &gt; About?,0,1
customer_194104,194104,2479011,2017-11-15 09:45:23+00:00,@AppleSupport Thanks for making it damn near impossible to move and/or delete apps off the home screen. Also your automatic WiFi turn on is bullshit. Getting to the point where I hate apple. Last iPhone I ever buy.,Thanks for making it damn near impossible to move and/or delete apps off the home screen. Also your automatic WiFi turn on is bullshit. Getting to the point where I hate apple. Last iPhone I ever buy.,"@194104 We'd love to help with both of these issues. Let us know exactly what's happening when moving icons on your Home screen. While Wi-Fi &amp; Bluetooth behavior in Control Center has changed, it remains possible to turn off these antennas using Siri or the Settings app.",2,8
