conversation_id,customer_id,tweet_id,timestamp,customer_text,cleaned_text,next_agent_response,message_position,weak_intent
customer_789033,789033,2834468,2017-11-29 12:22:29+00:00,@AppleSupport Which is when I have to plug it back in to the iPad and connect it.,Which is when I have to plug it back in to the iPad and connect it.,"@789033 Thanks for providing that for us. On your iPad, we'd like you to go into Settings &gt; Bluetooth &gt; Click the ""i"" inside the circle next to your Apple Pencil and click ""Forget This Device"". Once this is done, we'd like you to restart your iPad.",2,hardware_device
customer_534708,534708,1779680,2017-10-11 18:53:25+00:00,Has anyone told @115858 that the iTunes app doesn't work? Never works! And it's sort of fundamental to their business.,Has anyone told that the iTunes app doesn't work? Never works! And it's sort of fundamental to their business.,@534708 We'd like to learn more about what is not working for you. Send us a few details along with which iTunes version in DM. https://t.co/GDrqU22YpT,0,apps_services
customer_566444,566444,1900781,2017-10-24 00:17:58+00:00,@AppleSupport @115858 ios11 will be my last iOS if I need to have my phone plugged in constantly. Battery life is pathetic. Fix your problem,ios11 will be my last iOS if I need to have my phone plugged in constantly. Battery life is pathetic. Fix your problem,@566444 That is not how we intend a mobile device to function. Can you send us a DM with the device model? We'll take a look. https://t.co/GDrqU22YpT,0,battery_charging
customer_757604,757604,2696023,2017-11-19 18:37:16+00:00,@AppleSupport a lot more. https://t.co/46kdiTJ2rT,a lot more.,@757604 Thank you. DM us how long you've been restoring the backup and we'll continue. https://t.co/GDrqU22YpT,2,hardware_device
customer_595088,595088,2012496,2017-11-05 03:25:41+00:00,@115858 @AppleSupport WHAT GIVES APPLE WHY CANT “eye” type the letter “eye” BY ITSELF WITHOU GETTING I️ this bullshit 🙄🙄🙄,WHAT GIVES APPLE WHY CANT “eye” type the letter “eye” BY ITSELF WITHOU GETTING I️ this bullshit 🙄🙄🙄,@595088 We'd be happy to look into this with you! Send us a DM with your current iOS version and we'll continue there. https://t.co/GDrqU22YpT,0,hardware_device
customer_522189,522189,1756316,2017-11-07 16:42:07+00:00,This is the same for my iMessages on my iMac and my MacBook Air. So now I’m extra annoyed @115858 @AppleSupport https://t.co/14mbUpEKCk,This is the same for my iMessages on my iMac and my MacBook Air. So now I’m extra annoyed,@522189 We'd like to gather a little more information about the issue. Would you mind sending us a DM? https://t.co/GDrqU22YpT,2,messaging
customer_193023,193023,323434,2017-10-07 07:31:52+00:00,@AppleSupport some random reply in my iMessage that neither person sent. #securityflaw #ios11 https://t.co/j7z4ndhbcI,some random reply in my iMessage that neither person sent. #securityflaw #ios11,@193023 This is unusual. Let's connect in DM to look into this further. We'll do all we can to help: https://t.co/GDrqU22YpT,0,messaging
customer_376203,376203,2229435,2017-11-10 09:19:08+00:00,"@AppleSupport Since iPhones latest upgrade my phone runs out of pwr in half a day, msger has lost the plot so has email. What have you done?","Since iPhones latest upgrade my phone runs out of pwr in half a day, msger has lost the plot so has email. What have you done?","@376203 We’re glad you reached out, and we’re happy to help. To begin, we recommend following these steps to maximize the iPhone’s battery life: https://t.co/bivpdfBNJ6 Let us know if that helps.",0,software_update
customer_500176,500176,1635141,2017-11-05 18:35:53+00:00,@AppleSupport hi im Aarron and i am doing a media project with my school and i need a phone but just cant afford on could u help me,hi im Aarron and i am doing a media project with my school and i need a phone but just cant afford on could u help me,@500176 Hi Aarron! We want to hekp with your phone. DM us what's happening with it here: https://t.co/GDrqU22YpT,0,hardware_device
customer_286325,286325,2302333,2017-11-12 15:41:37+00:00,"@115858 sometimes in iMessage, we see the #sketch part of the app instead of the final design.
#iOS11 #bug https://t.co/r5tBmwSURr","sometimes in iMessage, we see the #sketch part of the app instead of the final design. #iOS11 #bug",@286325 We'd be happy to look into this with you! Feel free to DM us what iOS version you're on and we'll go from there. https://t.co/GDrqU22YpT,2,messaging
customer_328602,328602,1467780,2017-11-02 22:20:43+00:00,@115858 wtf is going on with autocorrect. Capitalizing words out of nowhere &amp; changing others into weird symbols.,wtf is going on with autocorrect. Capitalizing words out of nowhere &amp; changing others into weird symbols.,@328602 We want to help. Please DM us which iOS version you're on. We'll look into this with you there. https://t.co/GDrqU22YpT,0,keyboard_input
customer_416539,416539,1266486,2017-10-26 05:07:00+00:00,@115858 my phone has been charging for 7 hours and it just turned on with 5% battery wtf,my phone has been charging for 7 hours and it just turned on with 5% battery wtf,"@416539 Let's help. Which version of iOS? Let's try the steps here, as well: https://t.co/uqxquyfdn0",0,battery_charging
customer_151390,151390,154434,2017-11-24 16:17:01+00:00,"Hey @AppleSupport podcast download is running very slow( 10-20kbps) for me , while average internet speed averaging 5mbps.","Hey podcast download is running very slow( 10-20kbps) for me , while average internet speed averaging 5mbps.","@151390 We'll do all we can to isolate this issue for you. To clarify, are you on WiFi or cellular data? Also, which iOS version do you have installed?",0,hardware_device
customer_434288,434288,2786449,2017-11-21 18:32:14+00:00,"@AppleSupport If I have Apple Music, do I still need iTunes Match?","If I have Apple Music, do I still need iTunes Match?",@434288 We appreciate wanting to know if you have overlapping services. Let's discuss how the two services vary and what would work best for you in DM. Please message us there: https://t.co/GDrqU22YpT,2,apps_services
customer_432500,432500,1339762,2017-10-27 17:20:02+00:00,"@AppleSupport No, all songs that I have purchased from the Apple store.","No, all songs that I have purchased from the Apple store.",@432500 Are you signed in with the same Apple ID as was used to purchase all of the music?,2,purchases_billing
customer_599993,599993,2028933,2017-11-05 20:17:55+00:00,@AppleSupport Here it is again in landscape mode. Elevated keyboard is annoying #ipadpro #iOS11 #iphonex https://t.co/04WQelnTPy,Here it is again in landscape mode. Elevated keyboard is annoying #ipadpro #iOS11 #iphonex,@599993 We'd like to take a closer look. What happens if you tap the keyboard icon on the bottom right? Let us know via DM. https://t.co/GDrqU22YpT,0,software_update
customer_805726,805726,2910470,2017-11-28 21:13:42+00:00,"@AppleSupport hey, i’m having an issue with my emojis","hey, i’m having an issue with my emojis",@805726 We’re here to help. Can you tell us what is happening?,0,hardware_device
customer_583307,583307,1968800,2017-10-31 15:02:29+00:00,@115858 @AppleSupport fix my keyboard bruh https://t.co/wItf8WyEJR,fix my keyboard bruh,@583307 We understand the concern regarding the keyboard and we're here to help. Send us a DM with your iOS version. We'll meet there. https://t.co/GDrqU22YpT,0,keyboard_input
customer_320721,320721,844275,2017-10-20 09:00:49+00:00,Buys new MacBook Pro on Monday. Charger breaks on Tuesday. The hell @115858 ?,Buys new MacBook Pro on Monday. Charger breaks on Tuesday. The hell ?,@320721 Congratulations on your new Mac! We definitely want everything working perfectly. What happened with your charger?,0,battery_charging
customer_323937,323937,858937,2017-10-13 09:43:48+00:00,@AppleSupport this cannot be from your company? https://t.co/YAWzi5W8g4,this cannot be from your company?,@323937 Thank you for contacting us. This is not from us. Please reach out to your carrier for more assistance with these texts.,0,hardware_device
customer_144092,144092,1583826,2017-11-04 16:47:10+00:00,@AppleSupport What’s up with the letter 👁 autocorrecting to I️,What’s up with the letter 👁 autocorrecting to I️,"@144092 We're here for you. For what to do in this scenario, please visit: https://t.co/xU1AGHStV6",6,keyboard_input
customer_609728,609728,2061695,2017-10-06 03:26:10+00:00,sos my phone is possessed @AppleSupport it just called itself out of nowhere,sos my phone is possessed it just called itself out of nowhere,@609728 That's not expected! Let's work together to find out what happened. Which iOS version is running on your iPhone? DM us here: https://t.co/GDrqU22YpT,0,connectivity_calls
customer_570613,570613,1915684,2017-10-26 00:55:35+00:00,@115858 @AppleSupport Can y’all make a pair of headphones that don’t break in 2 months pls? https://t.co/e3SS0IPLAZ,Can y’all make a pair of headphones that don’t break in 2 months pls?,@570613 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT,0,hardware_device
